Transaction ID,Customer ID,Book Title,Author,Genre,Purchase Method,Payment Method,Stock Before,Stock After,Loyalty Points,Promotion Applied,Discount Applied,Order Status,Restock Triggered
157fb9dc,c30f44,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,7,6,10,Earn 2x Reward Points,0,Declined (Insufficient Funds),No
9214a445,Guest,Educated,Tara Westover,Memoir,In-Store,Online Payment,49,47,0,None,0,Completed,No
24ecf55a,f4c789,The Midnight Library,Matt Haig,Fantasy,Online,Card,31,30,10,Flat 50% Discount,50,Completed,No
053484c9,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Online Payment,27,25,0,None,0,Completed,No
f5c44ba7,a81bfd,Atomic Habits,James Clear,Self-Help,Online,Online Payment,27,26,10,Earn 2x Reward Points,0,Completed,No
5e8791ef,cb7e10,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,19,16,30,"Buy 3 Books, Get 1 Free",0,Completed,No
9a787288,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Cash,36,33,0,None,0,Completed,No
904dcfdd,Guest,1984,George Orwell,Dystopian,In-Store,Card,20,19,0,None,0,Completed,No
88f8e150,8d1749,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,18,17,10,"Buy One, Get One Free",0,Completed,No
23a3c295,df8682,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,37,35,20,None,0,Completed,No
ae7e788a,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,8,5,0,None,0,Completed,No
3e5369c5,7d253d,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,27,24,30,"Buy 3 Books, Get 1 Free",0,Completed,No
a2f8ddbd,1093df,Atomic Habits,James Clear,Self-Help,Online,Online Payment,49,47,20,Flat 50% Discount,50,Completed,No
289bb114,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Online Payment,26,23,0,None,0,Completed,No
1277a093,Guest,1984,George Orwell,Dystopian,In-Store,Online Payment,35,33,0,None,0,Completed,No
08890f43,47733f,Becoming,Michelle Obama,Biography,Online,Cash,40,38,20,"Buy One, Get One Free",0,Completed,No
1bcb5b1d,Guest,Educated,Tara Westover,Memoir,In-Store,Card,17,14,0,None,0,Completed,No
3b9d857d,Guest,Becoming,Michelle Obama,Biography,In-Store,Cash,24,21,0,None,0,Completed,No
dd49c8ba,219663,The Catcher in the Rye,J.D. Salinger,Classic,Online,Card,34,31,30,"Buy 3 Books, Get 1 Free",0,Completed,No
3fd96c5c,1d71f5,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,16,13,30,Earn 2x Reward Points,0,Completed,No
07d25cd3,97b4c8,The Midnight Library,Matt Haig,Fantasy,Online,Card,43,41,20,"Buy 3 Books, Get 1 Free",0,Completed,No
d174a89b,53d22d,Atomic Habits,James Clear,Self-Help,Online,Cash,28,26,20,"Buy 3 Books, Get 1 Free",0,Completed,No
7ff1f7d6,951c2d,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,5,3,20,"Buy 3 Books, Get 1 Free",0,Completed,Yes
920ed705,b43b32,Dune,Frank Herbert,Sci-Fi,Online,Card,44,41,30,"Buy One, Get One Free",0,Completed,No
6771649e,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Online Payment,12,10,0,None,0,Completed,No
3923e0f1,8be2c1,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,25,22,30,Flat 50% Discount,50,Completed,No
50926486,40008d,The Silent Patient,Alex Michaelides,Thriller,Online,Card,42,39,30,None,0,Completed,No
634478df,d43d46,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,26,23,30,Earn 2x Reward Points,0,Completed,No
08c44b74,2.35E+09,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,21,19,20,"Buy 3 Books, Get 1 Free",0,Completed,No
5926c53f,912d50,Becoming,Michelle Obama,Biography,Online,Card,42,39,30,Flat 50% Discount,50,Completed,No
e157e8f4,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Card,39,37,0,None,0,Completed,No
85aa4ea0,38ef49,Educated,Tara Westover,Memoir,Online,Card,33,30,30,"Buy One, Get One Free",0,Completed,No
46c87ed4,921016,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,40,37,30,Earn 2x Reward Points,0,Completed,No
a864f189,fbf4f4,Educated,Tara Westover,Memoir,Online,Online Payment,49,46,30,Earn 2x Reward Points,0,Completed,No
d0ec9be0,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,41,39,0,None,0,Completed,No
26614122,1b1232,Educated,Tara Westover,Memoir,Online,Cash,16,14,20,Flat 50% Discount,50,Completed,No
8ad729c5,Guest,Educated,Tara Westover,Memoir,In-Store,Card,19,17,0,None,0,Completed,No
3980578c,2aa2d6,Becoming,Michelle Obama,Biography,Online,Online Payment,34,31,30,Flat 50% Discount,50,Completed,No
1c9dfd5b,b8dbd9,Atomic Habits,James Clear,Self-Help,Online,Cash,20,19,10,Flat 50% Discount,50,Completed,No
9443845,1.42E+10,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,20,18,20,"Buy 3 Books, Get 1 Free",0,Completed,No
6f01773c,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Online Payment,34,32,0,None,0,Completed,No
7e111983,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Cash,14,11,0,None,0,Completed,No
0d7eb757,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Cash,35,33,0,None,0,Completed,No
71122391,88ccb5,Educated,Tara Westover,Memoir,Online,Cash,35,34,10,"Buy One, Get One Free",0,Completed,No
3d7b80fb,0d5b43,Dune,Frank Herbert,Sci-Fi,Online,Card,49,47,20,"Buy One, Get One Free",0,Completed,No
656720c1,d5d5b0,Atomic Habits,James Clear,Self-Help,Online,Online Payment,32,31,10,"Buy 3 Books, Get 1 Free",0,Completed,No
9ba69b6d,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Online Payment,25,24,0,None,0,Completed,No
be66781d,ed8f57,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,42,40,20,"Buy 3 Books, Get 1 Free",0,Completed,No
ecdcde9a,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Cash,10,9,0,None,0,Completed,No
c2ccce7a,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Online Payment,45,42,0,None,0,Completed,No
b23b7e69,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Cash,35,34,0,None,0,Completed,No
724fe016,cdb1b8,The Midnight Library,Matt Haig,Fantasy,Online,Card,15,12,30,Flat 50% Discount,50,Completed,No
4a0f1413,d5c8d2,Atomic Habits,James Clear,Self-Help,Online,Online Payment,33,30,30,"Buy 3 Books, Get 1 Free",0,Completed,No
e502946f,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Online Payment,29,28,0,None,0,Completed,No
f6e6b7a6,2eb57b,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,29,27,20,Earn 2x Reward Points,0,Completed,No
1f6a754b,cf8b7d,1984,George Orwell,Dystopian,Online,Card,18,15,30,None,0,Completed,No
f83a2724,Guest,Educated,Tara Westover,Memoir,In-Store,Online Payment,45,43,0,None,0,Completed,No
ef5c5a5c,f8d173,Educated,Tara Westover,Memoir,Online,Cash,48,46,20,"Buy One, Get One Free",0,Completed,No
ea7788ef,a079af,Educated,Tara Westover,Memoir,Online,Card,38,37,10,"Buy 3 Books, Get 1 Free",0,Completed,No
70b95979,1dd33f,Atomic Habits,James Clear,Self-Help,Online,Cash,6,5,10,"Buy One, Get One Free",0,Completed,No
18fed667,091d7c,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,15,14,10,"Buy 3 Books, Get 1 Free",0,Completed,No
18f3869e,Guest,Educated,Tara Westover,Memoir,In-Store,Online Payment,34,33,0,None,0,Completed,No
94058efd,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,11,10,0,None,0,Completed,No
5f155cd3,e5388e,Atomic Habits,James Clear,Self-Help,Online,Cash,47,46,10,None,0,Completed,No
30a1f26a,a607d9,Atomic Habits,James Clear,Self-Help,Online,Cash,27,26,10,Earn 2x Reward Points,0,Completed,No
40c3c8b7,a0e8dc,1984,George Orwell,Dystopian,Online,Card,5,2,30,Flat 50% Discount,50,Completed,Yes
7caa7935,f6d62f,The Silent Patient,Alex Michaelides,Thriller,Online,Card,47,44,30,Earn 2x Reward Points,0,Completed,No
c31bed64,c31dd5,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,25,24,10,"Buy 3 Books, Get 1 Free",0,Completed,No
d175efaf,e9cd2e,Where the Crawdads Sing,Delia Owens,Fiction,Online,Cash,35,32,30,Flat 50% Discount,50,Completed,No
b9fcfc2d,616c28,Becoming,Michelle Obama,Biography,Online,Card,21,20,10,"Buy 3 Books, Get 1 Free",0,Completed,No
effa34e8,fbd370,The Midnight Library,Matt Haig,Fantasy,Online,Cash,27,25,20,Flat 50% Discount,50,Completed,No
6aaee4dc,3e9d97,1984,George Orwell,Dystopian,Online,Online Payment,47,45,20,"Buy 3 Books, Get 1 Free",0,Completed,No
44a80677,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Cash,40,39,0,None,0,Completed,No
25b8187c,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Cash,32,30,0,None,0,Completed,No
66f26976,d60fec,The Silent Patient,Alex Michaelides,Thriller,Online,Card,35,34,10,Earn 2x Reward Points,0,Completed,No
6.50E+49,3b5278,Dune,Frank Herbert,Sci-Fi,Online,Card,33,31,20,"Buy 3 Books, Get 1 Free",0,Completed,No
432e16a7,13b5e4,Educated,Tara Westover,Memoir,Online,Card,48,45,30,"Buy 3 Books, Get 1 Free",0,Completed,No
0cc5cb0b,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,48,45,0,None,0,Completed,No
bf5e56e8,828f9b,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,32,29,30,"Buy 3 Books, Get 1 Free",0,Completed,No
de1c74e5,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Cash,28,27,0,None,0,Declined (Insufficient Funds),No
7ea79240,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Online Payment,41,39,0,None,0,Completed,No
7f4a8e2d,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Cash,21,18,0,None,0,Completed,No
81611c3c,d1adf1,Where the Crawdads Sing,Delia Owens,Fiction,Online,Cash,46,45,10,Flat 50% Discount,50,Completed,No
17d37c68,62c1e8,The Midnight Library,Matt Haig,Fantasy,Online,Cash,22,21,10,"Buy One, Get One Free",0,Declined (Insufficient Funds),No
441a2989,a14941,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,6,5,10,"Buy One, Get One Free",0,Completed,No
40f548c0,Guest,Educated,Tara Westover,Memoir,In-Store,Card,35,32,0,None,0,Completed,No
b6d1dec0,268d7f,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,33,32,10,Flat 50% Discount,50,Completed,No
aa75b724,fa028e,The Catcher in the Rye,J.D. Salinger,Classic,Online,Card,11,9,20,Flat 50% Discount,50,Completed,No
d3a198dc,4b5fdb,Dune,Frank Herbert,Sci-Fi,Online,Cash,28,25,30,Earn 2x Reward Points,0,Completed,No
2b2abb6d,07ce86,Educated,Tara Westover,Memoir,Online,Cash,44,43,10,"Buy One, Get One Free",0,Declined (Insufficient Funds),No
8ab56f22,6d0f94,Becoming,Michelle Obama,Biography,Online,Online Payment,6,4,20,Earn 2x Reward Points,0,Completed,Yes
b7fcf65c,e53e51,Educated,Tara Westover,Memoir,Online,Online Payment,41,38,30,None,0,Completed,No
d0eb3227,11307b,1984,George Orwell,Dystopian,Online,Cash,48,46,20,Flat 50% Discount,50,Completed,No
782911ef,21bc18,Dune,Frank Herbert,Sci-Fi,Online,Card,32,30,20,Earn 2x Reward Points,0,Completed,No
8030ecb5,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Online Payment,12,11,0,None,0,Completed,No
dff500de,639bb6,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,19,18,10,"Buy One, Get One Free",0,Completed,No
5573d93c,3012bd,1984,George Orwell,Dystopian,Online,Card,35,33,20,"Buy One, Get One Free",0,Completed,No
2b0c72f6,311227,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,42,40,20,"Buy 3 Books, Get 1 Free",0,Completed,No
3c1973cc,b647c4,Atomic Habits,James Clear,Self-Help,Online,Cash,45,44,10,Earn 2x Reward Points,0,Completed,No
a17aa026,af80fb,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,15,14,10,"Buy One, Get One Free",0,Completed,No
90d3094c,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Card,6,4,0,None,0,Completed,Yes
8604f233,4c8614,1984,George Orwell,Dystopian,Online,Card,39,36,30,Flat 50% Discount,50,Completed,No
41e00c40,474d00,Atomic Habits,James Clear,Self-Help,Online,Online Payment,12,11,10,None,0,Completed,No
7a38d6a8,82f659,Dune,Frank Herbert,Sci-Fi,Online,Card,23,21,20,Earn 2x Reward Points,0,Completed,No
0bb1fe8e,283bb9,The Midnight Library,Matt Haig,Fantasy,Online,Cash,33,32,10,Flat 50% Discount,50,Completed,No
c6a427d6,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Card,17,15,0,None,0,Completed,No
27634c17,ad3b87,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,34,32,20,None,0,Completed,No
35020385,ed0076,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,40,37,30,"Buy One, Get One Free",0,Completed,No
2541e3f5,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Cash,24,22,0,None,0,Completed,No
e8403b33,d06304,Dune,Frank Herbert,Sci-Fi,Online,Cash,36,35,10,"Buy One, Get One Free",0,Completed,No
07860d6d,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Cash,46,45,0,None,0,Declined (Insufficient Funds),No
edf5943e,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Online Payment,11,10,0,None,0,Completed,No
fadbd7cc,89cf22,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,24,23,10,None,0,Completed,No
61dd5d76,Guest,Becoming,Michelle Obama,Biography,In-Store,Cash,29,26,0,None,0,Completed,No
2ed71c90,c9f71e,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,26,25,10,Earn 2x Reward Points,0,Completed,No
9f1d449a,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Cash,37,36,0,None,0,Completed,No
dabce06a,4c162d,Educated,Tara Westover,Memoir,Online,Card,49,48,10,"Buy 3 Books, Get 1 Free",0,Completed,No
eb8e7a66,9c765b,Educated,Tara Westover,Memoir,Online,Online Payment,30,27,30,None,0,Completed,No
0a672fd9,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Online Payment,26,24,0,None,0,Completed,No
6e9aaf9b,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Cash,13,12,0,None,0,Declined (Insufficient Funds),No
d1719a24,2e39db,Dune,Frank Herbert,Sci-Fi,Online,Card,44,43,10,Flat 50% Discount,50,Completed,No
e7f4c60d,e5f5eb,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,41,40,10,None,0,Completed,No
cff9a961,2a71cb,Educated,Tara Westover,Memoir,Online,Card,14,12,20,None,0,Completed,No
5a7f7f03,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Online Payment,31,28,0,None,0,Completed,No
05a740ca,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Cash,8,6,0,None,0,Completed,No
b227b7d2,be7e45,Becoming,Michelle Obama,Biography,Online,Online Payment,33,30,30,None,0,Completed,No
90b8ea0b,1e8311,Educated,Tara Westover,Memoir,Online,Online Payment,18,16,20,"Buy One, Get One Free",0,Completed,No
2c3ac693,Guest,Becoming,Michelle Obama,Biography,In-Store,Cash,45,44,0,None,0,Completed,No
bdccd947,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Cash,42,41,0,None,0,Completed,No
3668f204,b0250b,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,5,2,30,None,0,Completed,Yes
ce7b1ccc,672129,Where the Crawdads Sing,Delia Owens,Fiction,Online,Cash,50,49,10,None,0,Completed,No
ee2affbf,414c5d,The Catcher in the Rye,J.D. Salinger,Classic,Online,Card,34,32,20,Earn 2x Reward Points,0,Completed,No
8a70c17b,6404cb,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,27,24,30,"Buy One, Get One Free",0,Completed,No
c4871b54,Guest,1984,George Orwell,Dystopian,In-Store,Cash,47,46,0,None,0,Completed,No
2ff73e46,c1e0cf,The Silent Patient,Alex Michaelides,Thriller,Online,Card,14,13,10,"Buy 3 Books, Get 1 Free",0,Completed,No
e11515bf,69431f,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,16,15,10,Flat 50% Discount,50,Completed,No
2f096112,2f5166,The Midnight Library,Matt Haig,Fantasy,Online,Card,22,20,20,"Buy 3 Books, Get 1 Free",0,Completed,No
206d2e9c,1ce67f,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,29,28,10,None,0,Completed,No
2d53c951,b7867b,Atomic Habits,James Clear,Self-Help,Online,Card,21,18,30,Earn 2x Reward Points,0,Completed,No
ed598622,fbb927,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,50,48,20,Earn 2x Reward Points,0,Completed,No
ea34d3c5,9f7bb1,1984,George Orwell,Dystopian,Online,Cash,33,30,30,"Buy 3 Books, Get 1 Free",0,Completed,No
447e5a2c,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Card,21,20,0,None,0,Completed,No
24ad6d47,55bcee,The Midnight Library,Matt Haig,Fantasy,Online,Cash,49,47,20,None,0,Completed,No
cd1de94c,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Card,15,13,0,None,0,Completed,No
ee0b5a32,bbfa83,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,41,38,30,"Buy One, Get One Free",0,Completed,No
9222d8b8,6b40c8,The Midnight Library,Matt Haig,Fantasy,Online,Cash,21,20,10,None,0,Completed,No
e7db6c8d,c867a9,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,5,3,20,"Buy One, Get One Free",0,Completed,Yes
900a18ae,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Cash,28,27,0,None,0,Completed,No
1af532c5,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Cash,44,42,0,None,0,Completed,No
557b9b8a,Guest,1984,George Orwell,Dystopian,In-Store,Online Payment,25,24,0,None,0,Completed,No
d740866b,18f1cf,Educated,Tara Westover,Memoir,Online,Cash,30,27,30,Earn 2x Reward Points,0,Completed,No
720120bc,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Cash,35,32,0,None,0,Completed,No
12135dbb,86d9de,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Card,11,10,10,Earn 2x Reward Points,0,Completed,No
cde832e8,5da19c,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,17,14,30,Earn 2x Reward Points,0,Completed,No
7ca75003,Guest,Educated,Tara Westover,Memoir,In-Store,Cash,42,39,0,None,0,Completed,No
78f17b96,8761d6,1984,George Orwell,Dystopian,Online,Card,12,11,10,Flat 50% Discount,50,Completed,No
9c097a70,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Online Payment,31,29,0,None,0,Completed,No
16a5ce27,61fd76,Dune,Frank Herbert,Sci-Fi,Online,Cash,47,46,10,"Buy One, Get One Free",0,Completed,No
9aa6523c,800075,Educated,Tara Westover,Memoir,Online,Cash,25,22,30,"Buy One, Get One Free",0,Completed,No
f6bc6d2c,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Card,38,36,0,None,0,Completed,No
a3d6db89,274319,Atomic Habits,James Clear,Self-Help,Online,Cash,28,27,10,"Buy 3 Books, Get 1 Free",0,Completed,No
c5b7dbce,Guest,1984,George Orwell,Dystopian,In-Store,Online Payment,5,3,0,None,0,Completed,Yes
0bd21cb9,9ce928,Educated,Tara Westover,Memoir,Online,Online Payment,29,26,30,Flat 50% Discount,50,Completed,No
6dea3d4a,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Card,27,24,0,None,0,Completed,No
b398b927,fcb5d7,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,37,36,10,Earn 2x Reward Points,0,Completed,No
3652620f,9b38da,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,45,42,30,"Buy 3 Books, Get 1 Free",0,Completed,No
964c45ec,178aae,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,49,48,10,Earn 2x Reward Points,0,Completed,No
b4bba05f,f279db,The Midnight Library,Matt Haig,Fantasy,Online,Card,47,46,10,Flat 50% Discount,50,Completed,No
fa27bfd5,2d41d0,Educated,Tara Westover,Memoir,Online,Card,5,3,20,Earn 2x Reward Points,0,Completed,Yes
1cc195c2,5c36bb,The Silent Patient,Alex Michaelides,Thriller,Online,Card,6,5,10,"Buy 3 Books, Get 1 Free",0,Completed,No
bd6aa554,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Online Payment,44,41,0,None,0,Completed,No
6d6f3037,9d9aa6,1984,George Orwell,Dystopian,Online,Card,30,29,10,"Buy 3 Books, Get 1 Free",0,Completed,No
cc653df5,3d3e88,The Midnight Library,Matt Haig,Fantasy,Online,Cash,24,22,20,None,0,Completed,No
291ba51b,433ab4,Atomic Habits,James Clear,Self-Help,Online,Card,17,15,20,Flat 50% Discount,50,Completed,No
51d6d2b9,8cedde,Educated,Tara Westover,Memoir,Online,Cash,33,31,20,"Buy 3 Books, Get 1 Free",0,Completed,No
627977d2,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Card,15,13,0,None,0,Completed,No
64e19385,Guest,1984,George Orwell,Dystopian,In-Store,Card,20,19,0,None,0,Completed,No
5ff41a45,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Online Payment,50,49,0,None,0,Completed,No
b9cf9590,df1d80,Becoming,Michelle Obama,Biography,Online,Cash,49,47,20,"Buy One, Get One Free",0,Completed,No
b8e70246,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Cash,25,23,0,None,0,Completed,No
53092566,e9731a,Atomic Habits,James Clear,Self-Help,Online,Cash,43,41,20,Flat 50% Discount,50,Completed,No
48d63db5,55d8dc,Educated,Tara Westover,Memoir,Online,Cash,25,24,10,Flat 50% Discount,50,Completed,No
87a736be,45c9f7,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,44,41,30,"Buy 3 Books, Get 1 Free",0,Completed,No
ba0e3ae8,9570d2,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,40,38,20,"Buy 3 Books, Get 1 Free",0,Completed,No
62bbcaa5,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Online Payment,5,3,0,None,0,Completed,Yes
3ee40986,999ddb,Educated,Tara Westover,Memoir,Online,Online Payment,37,35,20,Flat 50% Discount,50,Completed,No
83cc37dc,3c85ec,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,9,7,20,Flat 50% Discount,50,Completed,No
aadb22c4,29a537,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,24,23,10,None,0,Completed,No
ebd93b39,ac7c40,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,14,11,30,Earn 2x Reward Points,0,Completed,No
c816b9bd,6d208c,Educated,Tara Westover,Memoir,Online,Cash,8,5,30,Flat 50% Discount,50,Completed,No
e9651d25,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Cash,26,24,0,None,0,Completed,No
4495f500,65e613,Where the Crawdads Sing,Delia Owens,Fiction,Online,Cash,10,8,20,"Buy 3 Books, Get 1 Free",0,Completed,No
c10b61e3,e6906b,Educated,Tara Westover,Memoir,Online,Cash,18,16,20,None,0,Declined (Insufficient Funds),No
373c1a88,22207c,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,23,21,20,Flat 50% Discount,50,Declined (Insufficient Funds),No
